YEAR,INDEX,TEMP3,MODEL,SERIES,USED
2070,7,0.714978218,MIROC5_8.5,8.5,Y
2071,7,0.85953331,MIROC5_8.5,8.5,Y
2072,7,2.495724678,MIROC5_8.5,8.5,Y
2073,7,2.302096367,MIROC5_8.5,8.5,Y
2074,7,1.560513496,MIROC5_8.5,8.5,Y
2075,7,1.606666565,MIROC5_8.5,8.5,Y
2076,7,3.002051353,MIROC5_8.5,8.5,Y
2077,7,2.251915932,MIROC5_8.5,8.5,Y
2078,7,2.335109711,MIROC5_8.5,8.5,Y
2079,7,1.201033592,MIROC5_8.5,8.5,Y
2080,7,0.284118652,MIROC5_8.5,8.5,Y
2081,7,1.353754997,MIROC5_8.5,8.5,Y
2082,7,2.819919586,MIROC5_8.5,8.5,Y
2083,7,2.765613556,MIROC5_8.5,8.5,Y
2084,7,1.513504028,MIROC5_8.5,8.5,Y
2085,7,1.932229996,MIROC5_8.5,8.5,Y
2086,7,2.34924221,MIROC5_8.5,8.5,Y
2087,7,3.28830719,MIROC5_8.5,8.5,Y
2088,7,2.922225952,MIROC5_8.5,8.5,Y
2089,7,2.087110519,MIROC5_8.5,8.5,Y
2090,7,2.996496201,MIROC5_8.5,8.5,Y
2091,7,2.999750137,MIROC5_8.5,8.5,Y
2092,7,3.11835289,MIROC5_8.5,8.5,Y
2093,7,2.0004282,MIROC5_8.5,8.5,Y
2094,7,1.249919891,MIROC5_8.5,8.5,Y
2095,7,1.845065117,MIROC5_8.5,8.5,Y
2096,7,2.808319092,MIROC5_8.5,8.5,Y
2097,7,2.727881432,MIROC5_8.5,8.5,Y
2098,7,3.016641617,MIROC5_8.5,8.5,Y
2099,7,2.321600914,MIROC5_8.5,8.5,Y
2022,7,0.626150131,MIROC-ESM_8.5,8.5,Y
2023,7,0.708880424,MIROC-ESM_8.5,8.5,Y
2024,7,0.392126083,MIROC-ESM_8.5,8.5,Y
2025,7,0.909928322,MIROC-ESM_8.5,8.5,Y
2026,7,0.137408257,MIROC-ESM_8.5,8.5,Y
2027,7,0.676013947,MIROC-ESM_8.5,8.5,Y
2028,7,1.262677193,MIROC-ESM_8.5,8.5,Y
2029,7,0.783676147,MIROC-ESM_8.5,8.5,Y
2030,7,1.210838318,MIROC-ESM_8.5,8.5,Y
2031,7,0.85923481,MIROC-ESM_8.5,8.5,Y
2032,7,0.111291885,MIROC-ESM_8.5,8.5,Y
2033,7,1.385615349,MIROC-ESM_8.5,8.5,Y
2034,7,1.521863937,MIROC-ESM_8.5,8.5,Y
2035,7,1.141460419,MIROC-ESM_8.5,8.5,Y
2036,7,1.452142715,MIROC-ESM_8.5,8.5,Y
2037,7,0.947262764,MIROC-ESM_8.5,8.5,Y
2038,7,0.75854969,MIROC-ESM_8.5,8.5,Y
2039,7,1.715624809,MIROC-ESM_8.5,8.5,Y
2040,7,2.156602859,MIROC-ESM_8.5,8.5,Y
2041,7,0.934319496,MIROC-ESM_8.5,8.5,Y
2042,7,0.843109131,MIROC-ESM_8.5,8.5,Y
2043,7,0.762003899,MIROC-ESM_8.5,8.5,Y
2044,7,1.403179169,MIROC-ESM_8.5,8.5,Y
2045,7,1.113711357,MIROC-ESM_8.5,8.5,Y
2046,7,1.946186066,MIROC-ESM_8.5,8.5,Y
2047,7,2.550533295,MIROC-ESM_8.5,8.5,Y
2048,7,1.139206886,MIROC-ESM_8.5,8.5,Y
2049,7,1.069452286,MIROC-ESM_8.5,8.5,Y
2050,7,0.807338715,MIROC-ESM_8.5,8.5,Y
2051,7,1.582364082,MIROC-ESM_8.5,8.5,Y
2052,7,1.138717651,MIROC-ESM_8.5,8.5,Y
2053,7,1.346970558,MIROC-ESM_8.5,8.5,Y
2054,7,1.622612953,MIROC-ESM_8.5,8.5,Y
2055,7,1.193985939,MIROC-ESM_8.5,8.5,Y
2056,7,2.002826691,MIROC-ESM_8.5,8.5,Y
2057,7,1.515034676,MIROC-ESM_8.5,8.5,Y
2058,7,2.228157997,MIROC-ESM_8.5,8.5,Y
2059,7,1.968472481,MIROC-ESM_8.5,8.5,Y
2060,7,1.925951004,MIROC-ESM_8.5,8.5,Y
2061,7,1.262647629,MIROC-ESM_8.5,8.5,Y
2062,7,1.113217354,MIROC-ESM_8.5,8.5,Y
2063,7,1.999415398,MIROC-ESM_8.5,8.5,Y
2064,7,1.500296593,MIROC-ESM_8.5,8.5,Y
2065,7,2.685184479,MIROC-ESM_8.5,8.5,Y
2066,7,2.259762764,MIROC-ESM_8.5,8.5,Y
2067,7,1.898314476,MIROC-ESM_8.5,8.5,Y
2068,7,2.673376083,MIROC-ESM_8.5,8.5,Y
2069,7,2.83979702,MIROC-ESM_8.5,8.5,Y
2070,7,3.591691017,MIROC-ESM_8.5,8.5,Y
2071,7,2.539693832,MIROC-ESM_8.5,8.5,Y
2072,7,2.535101891,MIROC-ESM_8.5,8.5,Y
2073,7,2.935770035,MIROC-ESM_8.5,8.5,Y
2074,7,2.81372261,MIROC-ESM_8.5,8.5,Y
2075,7,2.052542686,MIROC-ESM_8.5,8.5,Y
2076,7,2.118994713,MIROC-ESM_8.5,8.5,Y
2077,7,2.137981415,MIROC-ESM_8.5,8.5,Y
2078,7,2.346213341,MIROC-ESM_8.5,8.5,Y
2079,7,2.158111572,MIROC-ESM_8.5,8.5,Y
2080,7,3.071393013,MIROC-ESM_8.5,8.5,Y
2081,7,3.607018471,MIROC-ESM_8.5,8.5,Y
2082,7,3.772745132,MIROC-ESM_8.5,8.5,Y
2083,7,2.872042656,MIROC-ESM_8.5,8.5,Y
2084,7,2.446188927,MIROC-ESM_8.5,8.5,Y
2085,7,3.079760551,MIROC-ESM_8.5,8.5,Y
2086,7,2.782797813,MIROC-ESM_8.5,8.5,Y
2087,7,2.51556778,MIROC-ESM_8.5,8.5,Y
2088,7,3.541245461,MIROC-ESM_8.5,8.5,Y
2089,7,2.90328598,MIROC-ESM_8.5,8.5,Y
2090,7,2.82134819,MIROC-ESM_8.5,8.5,Y
2091,7,3.257471085,MIROC-ESM_8.5,8.5,Y
2092,7,3.324829102,MIROC-ESM_8.5,8.5,Y
2093,7,2.67133522,MIROC-ESM_8.5,8.5,Y
2094,7,3.665082932,MIROC-ESM_8.5,8.5,Y
2095,7,2.753371239,MIROC-ESM_8.5,8.5,Y
2096,7,3.307385445,MIROC-ESM_8.5,8.5,Y
2097,7,3.002459526,MIROC-ESM_8.5,8.5,Y
2098,7,4.265977859,MIROC-ESM_8.5,8.5,Y
2099,7,3.62534523,MIROC-ESM_8.5,8.5,Y
2022,7,1.599568844,MPI-ESM-LR_8.5,8.5,Y
2023,7,0.831770897,MPI-ESM-LR_8.5,8.5,Y
2024,7,0.375471115,MPI-ESM-LR_8.5,8.5,Y
2025,7,-0.948412895,MPI-ESM-LR_8.5,8.5,Y
2026,7,0.47114563,MPI-ESM-LR_8.5,8.5,Y
2027,7,1.269132614,MPI-ESM-LR_8.5,8.5,Y
2028,7,0.418013096,MPI-ESM-LR_8.5,8.5,Y
2029,7,0.907052517,MPI-ESM-LR_8.5,8.5,Y
2030,7,-0.245570183,MPI-ESM-LR_8.5,8.5,Y
2031,7,0.007383823,MPI-ESM-LR_8.5,8.5,Y
2032,7,-0.247855425,MPI-ESM-LR_8.5,8.5,Y
2033,7,0.702864647,MPI-ESM-LR_8.5,8.5,Y
2034,7,2.087039948,MPI-ESM-LR_8.5,8.5,Y
2035,7,1.600349426,MPI-ESM-LR_8.5,8.5,Y
2036,7,0.292020798,MPI-ESM-LR_8.5,8.5,Y
2037,7,-0.229295015,MPI-ESM-LR_8.5,8.5,Y
2038,7,-0.367245436,MPI-ESM-LR_8.5,8.5,Y
2039,7,2.161933422,MPI-ESM-LR_8.5,8.5,Y
2040,7,1.660004616,MPI-ESM-LR_8.5,8.5,Y
2041,7,1.229130745,MPI-ESM-LR_8.5,8.5,Y
2042,7,0.265505791,MPI-ESM-LR_8.5,8.5,Y
2043,7,1.885488033,MPI-ESM-LR_8.5,8.5,Y
2044,7,1.690501213,MPI-ESM-LR_8.5,8.5,Y
2045,7,1.631633282,MPI-ESM-LR_8.5,8.5,Y
2046,7,1.070599556,MPI-ESM-LR_8.5,8.5,Y
2047,7,1.295289516,MPI-ESM-LR_8.5,8.5,Y
2048,7,1.700746536,MPI-ESM-LR_8.5,8.5,Y
2049,7,1.256679535,MPI-ESM-LR_8.5,8.5,Y
2050,7,1.27306366,MPI-ESM-LR_8.5,8.5,Y
2051,7,0.538841248,MPI-ESM-LR_8.5,8.5,Y
2052,7,2.345201492,MPI-ESM-LR_8.5,8.5,Y
2053,7,2.186800957,MPI-ESM-LR_8.5,8.5,Y
2054,7,1.520194054,MPI-ESM-LR_8.5,8.5,Y
2055,7,1.535799503,MPI-ESM-LR_8.5,8.5,Y
2056,7,2.354794979,MPI-ESM-LR_8.5,8.5,Y
2057,7,1.559517384,MPI-ESM-LR_8.5,8.5,Y
2058,7,1.470476151,MPI-ESM-LR_8.5,8.5,Y
2059,7,1.335848808,MPI-ESM-LR_8.5,8.5,Y
2060,7,2.327111721,MPI-ESM-LR_8.5,8.5,Y
2061,7,1.463012695,MPI-ESM-LR_8.5,8.5,Y
2062,7,1.364910603,MPI-ESM-LR_8.5,8.5,Y
2063,7,2.077441216,MPI-ESM-LR_8.5,8.5,Y
2064,7,2.087195873,MPI-ESM-LR_8.5,8.5,Y
2065,7,1.886968136,MPI-ESM-LR_8.5,8.5,Y
2066,7,1.230164051,MPI-ESM-LR_8.5,8.5,Y
2067,7,1.622238159,MPI-ESM-LR_8.5,8.5,Y
2068,7,2.6913867,MPI-ESM-LR_8.5,8.5,Y
2069,7,4.242420673,MPI-ESM-LR_8.5,8.5,Y
2070,7,3.096157551,MPI-ESM-LR_8.5,8.5,Y
2071,7,3.886146069,MPI-ESM-LR_8.5,8.5,Y
2072,7,1.54520607,MPI-ESM-LR_8.5,8.5,Y
2073,7,2.064723015,MPI-ESM-LR_8.5,8.5,Y
2074,7,2.69230175,MPI-ESM-LR_8.5,8.5,Y
2075,7,3.802384377,MPI-ESM-LR_8.5,8.5,Y
2076,7,3.422584534,MPI-ESM-LR_8.5,8.5,Y
2077,7,3.643038273,MPI-ESM-LR_8.5,8.5,Y
2078,7,4.057790279,MPI-ESM-LR_8.5,8.5,Y
2079,7,2.881241322,MPI-ESM-LR_8.5,8.5,Y
2080,7,2.77350235,MPI-ESM-LR_8.5,8.5,Y
2081,7,2.338205814,MPI-ESM-LR_8.5,8.5,Y
2082,7,2.343365192,MPI-ESM-LR_8.5,8.5,Y
2083,7,3.260572433,MPI-ESM-LR_8.5,8.5,Y
2084,7,4.341189861,MPI-ESM-LR_8.5,8.5,Y
2085,7,2.115857124,MPI-ESM-LR_8.5,8.5,Y
2086,7,1.353735447,MPI-ESM-LR_8.5,8.5,Y
2087,7,4.237761021,MPI-ESM-LR_8.5,8.5,Y
2088,7,4.413728237,MPI-ESM-LR_8.5,8.5,Y
2089,7,3.236998081,MPI-ESM-LR_8.5,8.5,Y
2090,7,2.868479252,MPI-ESM-LR_8.5,8.5,Y
2091,7,3.890848637,MPI-ESM-LR_8.5,8.5,Y
2092,7,3.532945633,MPI-ESM-LR_8.5,8.5,Y
2093,7,3.967983723,MPI-ESM-LR_8.5,8.5,Y
2094,7,4.590977192,MPI-ESM-LR_8.5,8.5,Y
2095,7,4.155864239,MPI-ESM-LR_8.5,8.5,Y
2096,7,3.193700314,MPI-ESM-LR_8.5,8.5,Y
2097,7,3.666429043,MPI-ESM-LR_8.5,8.5,Y
2098,7,3.253574848,MPI-ESM-LR_8.5,8.5,Y
2099,7,2.88254261,MPI-ESM-LR_8.5,8.5,Y
2022,7,0.934168339,MPI-ESM-MR_8.5,8.5,Y
2023,7,0.639742374,MPI-ESM-MR_8.5,8.5,Y
2024,7,0.675710201,MPI-ESM-MR_8.5,8.5,Y
2025,7,0.771922112,MPI-ESM-MR_8.5,8.5,Y
2026,7,-0.597656965,MPI-ESM-MR_8.5,8.5,Y
2027,7,1.359779358,MPI-ESM-MR_8.5,8.5,Y
2028,7,1.104402542,MPI-ESM-MR_8.5,8.5,Y
2029,7,2.556246281,MPI-ESM-MR_8.5,8.5,Y
2030,7,3.186324596,MPI-ESM-MR_8.5,8.5,Y
2031,7,-0.042760611,MPI-ESM-MR_8.5,8.5,Y
2032,7,-0.111061335,MPI-ESM-MR_8.5,8.5,Y
2033,7,1.030878544,MPI-ESM-MR_8.5,8.5,Y
2034,7,-0.767132998,MPI-ESM-MR_8.5,8.5,Y
2035,7,0.549334049,MPI-ESM-MR_8.5,8.5,Y
2036,7,-0.928529978,MPI-ESM-MR_8.5,8.5,Y
2037,7,1.532988548,MPI-ESM-MR_8.5,8.5,Y
2038,7,0.262235641,MPI-ESM-MR_8.5,8.5,Y
2039,7,0.213412762,MPI-ESM-MR_8.5,8.5,Y
2040,7,0.644943237,MPI-ESM-MR_8.5,8.5,Y
2041,7,1.403237343,MPI-ESM-MR_8.5,8.5,Y
2042,7,0.656675339,MPI-ESM-MR_8.5,8.5,Y
2043,7,0.916965008,MPI-ESM-MR_8.5,8.5,Y
2044,7,1.447455883,MPI-ESM-MR_8.5,8.5,Y
2045,7,2.129166126,MPI-ESM-MR_8.5,8.5,Y
2046,7,2.164486885,MPI-ESM-MR_8.5,8.5,Y
2047,7,2.206682682,MPI-ESM-MR_8.5,8.5,Y
2048,7,1.191500187,MPI-ESM-MR_8.5,8.5,Y
2049,7,1.908706188,MPI-ESM-MR_8.5,8.5,Y
2050,7,2.655887127,MPI-ESM-MR_8.5,8.5,Y
2051,7,0.518457413,MPI-ESM-MR_8.5,8.5,Y
2052,7,0.753700256,MPI-ESM-MR_8.5,8.5,Y
2053,7,1.670250416,MPI-ESM-MR_8.5,8.5,Y
2054,7,3.407420158,MPI-ESM-MR_8.5,8.5,Y
2055,7,2.994984627,MPI-ESM-MR_8.5,8.5,Y
2056,7,2.45354414,MPI-ESM-MR_8.5,8.5,Y
2057,7,2.04226923,MPI-ESM-MR_8.5,8.5,Y
2058,7,3.324717999,MPI-ESM-MR_8.5,8.5,Y
2059,7,3.227910995,MPI-ESM-MR_8.5,8.5,Y
2060,7,2.785229683,MPI-ESM-MR_8.5,8.5,Y
2061,7,1.221888542,MPI-ESM-MR_8.5,8.5,Y
2062,7,1.346930981,MPI-ESM-MR_8.5,8.5,Y
2063,7,2.821042538,MPI-ESM-MR_8.5,8.5,Y
2064,7,3.367594242,MPI-ESM-MR_8.5,8.5,Y
2065,7,2.33449316,MPI-ESM-MR_8.5,8.5,Y
2066,7,1.484697342,MPI-ESM-MR_8.5,8.5,Y
2067,7,2.889561176,MPI-ESM-MR_8.5,8.5,Y
2068,7,2.074065685,MPI-ESM-MR_8.5,8.5,Y
2069,7,2.77741766,MPI-ESM-MR_8.5,8.5,Y
2070,7,1.033266544,MPI-ESM-MR_8.5,8.5,Y
2071,7,3.126615047,MPI-ESM-MR_8.5,8.5,Y
2072,7,1.399416924,MPI-ESM-MR_8.5,8.5,Y
2073,7,2.252900124,MPI-ESM-MR_8.5,8.5,Y
2074,7,2.547339916,MPI-ESM-MR_8.5,8.5,Y
2075,7,2.193170071,MPI-ESM-MR_8.5,8.5,Y
2076,7,1.657438755,MPI-ESM-MR_8.5,8.5,Y
2077,7,2.13244772,MPI-ESM-MR_8.5,8.5,Y
2078,7,3.805071831,MPI-ESM-MR_8.5,8.5,Y
2079,7,3.946344852,MPI-ESM-MR_8.5,8.5,Y
2080,7,1.784277439,MPI-ESM-MR_8.5,8.5,Y
2081,7,1.440283298,MPI-ESM-MR_8.5,8.5,Y
2082,7,3.583417892,MPI-ESM-MR_8.5,8.5,Y
2083,7,2.489339352,MPI-ESM-MR_8.5,8.5,Y
2084,7,1.595200062,MPI-ESM-MR_8.5,8.5,Y
2085,7,2.110908031,MPI-ESM-MR_8.5,8.5,Y
2086,7,2.944436073,MPI-ESM-MR_8.5,8.5,Y
2087,7,3.884873867,MPI-ESM-MR_8.5,8.5,Y
2088,7,3.365116596,MPI-ESM-MR_8.5,8.5,Y
2089,7,2.609884262,MPI-ESM-MR_8.5,8.5,Y
2090,7,3.091012478,MPI-ESM-MR_8.5,8.5,Y
2091,7,3.701178551,MPI-ESM-MR_8.5,8.5,Y
2092,7,3.484280109,MPI-ESM-MR_8.5,8.5,Y
2093,7,4.264687061,MPI-ESM-MR_8.5,8.5,Y
2094,7,2.638795376,MPI-ESM-MR_8.5,8.5,Y
2095,7,2.384250164,MPI-ESM-MR_8.5,8.5,Y
2096,7,3.505521774,MPI-ESM-MR_8.5,8.5,Y
2097,7,4.197689533,MPI-ESM-MR_8.5,8.5,Y
2098,7,4.366465092,MPI-ESM-MR_8.5,8.5,Y
2099,7,3.31815815,MPI-ESM-MR_8.5,8.5,Y
2022,7,0.519078255,NORESM1-ME_8.5,8.5,N
2023,7,-0.128872871,NORESM1-ME_8.5,8.5,N
2024,7,0.505058765,NORESM1-ME_8.5,8.5,N
2025,7,0.061761856,NORESM1-ME_8.5,8.5,N
2026,7,0.805265903,NORESM1-ME_8.5,8.5,N
2027,7,0.839366436,NORESM1-ME_8.5,8.5,N
2028,7,-0.863656044,NORESM1-ME_8.5,8.5,N
2029,7,0.883403301,NORESM1-ME_8.5,8.5,N
2030,7,-0.177138805,NORESM1-ME_8.5,8.5,N
2031,7,0.717545986,NORESM1-ME_8.5,8.5,N
2032,7,0.07899332,NORESM1-ME_8.5,8.5,N
2033,7,0.175225735,NORESM1-ME_8.5,8.5,N
2034,7,2.271362782,NORESM1-ME_8.5,8.5,N
2035,7,1.829907417,NORESM1-ME_8.5,8.5,N
2036,7,1.341789246,NORESM1-ME_8.5,8.5,N
2037,7,0.286532402,NORESM1-ME_8.5,8.5,N
2038,7,0.519694805,NORESM1-ME_8.5,8.5,N
2039,7,0.097422123,NORESM1-ME_8.5,8.5,N
2040,7,0.088414669,NORESM1-ME_8.5,8.5,N
2041,7,-0.393466473,NORESM1-ME_8.5,8.5,N
2042,7,0.217743397,NORESM1-ME_8.5,8.5,N
2043,7,-0.525385857,NORESM1-ME_8.5,8.5,N
2044,7,0.481039524,NORESM1-ME_8.5,8.5,N
2045,7,0.612419128,NORESM1-ME_8.5,8.5,N
2046,7,0.346217155,NORESM1-ME_8.5,8.5,N
2047,7,0.019884586,NORESM1-ME_8.5,8.5,N
2048,7,1.384134769,NORESM1-ME_8.5,8.5,N
2049,7,0.059684753,NORESM1-ME_8.5,8.5,N
2050,7,0.4522295,NORESM1-ME_8.5,8.5,N
2051,7,0.685918331,NORESM1-ME_8.5,8.5,N
2052,7,0.610024929,NORESM1-ME_8.5,8.5,N
2053,7,0.299359322,NORESM1-ME_8.5,8.5,N
2054,7,1.139379501,NORESM1-ME_8.5,8.5,N
2055,7,0.29145813,NORESM1-ME_8.5,8.5,N
2056,7,0.877830505,NORESM1-ME_8.5,8.5,N
2057,7,1.380496502,NORESM1-ME_8.5,8.5,N
2058,7,2.108262539,NORESM1-ME_8.5,8.5,N
2059,7,2.982050419,NORESM1-ME_8.5,8.5,N
2060,7,1.281844616,NORESM1-ME_8.5,8.5,N
2061,7,0.530683517,NORESM1-ME_8.5,8.5,N
2062,7,1.875785351,NORESM1-ME_8.5,8.5,N
2063,7,1.542788506,NORESM1-ME_8.5,8.5,N
2064,7,1.662159443,NORESM1-ME_8.5,8.5,N
2065,7,1.220612526,NORESM1-ME_8.5,8.5,N
2066,7,0.950156212,NORESM1-ME_8.5,8.5,N
2067,7,1.357530117,NORESM1-ME_8.5,8.5,N
2068,7,0.99216795,NORESM1-ME_8.5,8.5,N
2069,7,2.796112537,NORESM1-ME_8.5,8.5,N
2070,7,1.813550949,NORESM1-ME_8.5,8.5,N
2071,7,1.231649399,NORESM1-ME_8.5,8.5,N
2072,7,1.056832314,NORESM1-ME_8.5,8.5,N
2073,7,1.390073299,NORESM1-ME_8.5,8.5,N
2074,7,3.130053997,NORESM1-ME_8.5,8.5,N
2075,7,1.858575344,NORESM1-ME_8.5,8.5,N
2076,7,2.130970478,NORESM1-ME_8.5,8.5,N
2077,7,3.106764317,NORESM1-ME_8.5,8.5,N
2078,7,2.641543865,NORESM1-ME_8.5,8.5,N
2079,7,1.817335129,NORESM1-ME_8.5,8.5,N
2080,7,2.962581158,NORESM1-ME_8.5,8.5,N
2081,7,1.822406292,NORESM1-ME_8.5,8.5,N
2082,7,1.790505409,NORESM1-ME_8.5,8.5,N
2083,7,3.095825672,NORESM1-ME_8.5,8.5,N
2084,7,2.757384777,NORESM1-ME_8.5,8.5,N
2085,7,3.337434292,NORESM1-ME_8.5,8.5,N
2086,7,3.627586842,NORESM1-ME_8.5,8.5,N
2087,7,2.193286419,NORESM1-ME_8.5,8.5,N
2088,7,1.884419918,NORESM1-ME_8.5,8.5,N
2089,7,2.340322018,NORESM1-ME_8.5,8.5,N
2090,7,2.742364407,NORESM1-ME_8.5,8.5,N
2091,7,2.131272793,NORESM1-ME_8.5,8.5,N
2092,7,2.066761494,NORESM1-ME_8.5,8.5,N
2093,7,2.680924892,NORESM1-ME_8.5,8.5,N
2094,7,2.636767864,NORESM1-ME_8.5,8.5,N
2095,7,2.087049961,NORESM1-ME_8.5,8.5,N
2096,7,2.98217535,NORESM1-ME_8.5,8.5,N
2097,7,2.368784428,NORESM1-ME_8.5,8.5,N
2098,7,2.472739697,NORESM1-ME_8.5,8.5,N
2099,7,3.548522472,NORESM1-ME_8.5,8.5,N
